PassengerId,CryoSleep,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HP_Europa,HP_Mars,D_PSO J318.5-22,D_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S,Transported
8265_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8266_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
8267_01,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
8267_02,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
8268_01,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
8268_02,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
8270_01,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
8271_01,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8272_01,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
8272_02,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
8272_03,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
8273_01,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8275_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
8276_02,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
8277_01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
8279_01,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
8280_01,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8281_01,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8282_01,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8287_01,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
8288_02,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
8289_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8291_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
8292_01,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
8294_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
8295_01,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
8297_01,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8298_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
8300_01,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
8301_01,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
8302_01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
8302_02,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8303_01,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
8306_01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
8306_02,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
8306_03,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8307_01,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
8307_02,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
8310_01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8313_01,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8314_01,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
8314_02,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
8315_01,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8316_01,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8317_01,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8318_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
8318_02,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
8318_03,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
8318_04,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
8319_01,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8320_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
8321_01,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8322_01,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8322_02,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
8323_01,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
8324_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8326_01,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8328_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8329_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8330_01,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8332_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
8333_01,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8334_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
8335_01,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
8336_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
8338_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
8338_02,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
8338_03,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
8339_01,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
8341_01,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8342_01,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
8342_02,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
8342_03,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8343_01,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8344_01,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
8344_02,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
8344_03,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
8345_01,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
8348_01,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
8354_01,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
8354_02,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
8356_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8360_01,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
8360_02,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
8362_01,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8363_01,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8363_02,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
8365_01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
8366_01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8366_02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8366_03,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
8366_04,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8368_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
8368_02,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
8369_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
8369_02,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
8371_01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
8373_01,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8374_01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8375_01,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8376_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
8377_01,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
8378_01,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8379_01,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8380_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
8381_01,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
8382_01,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
8383_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8383_02,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8383_03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
8383_04,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
8383_06,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
8383_07,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8384_01,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8386_01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8388_01,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8390_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
8392_01,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
8393_01,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8394_01,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8395_01,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8397_01,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
8398_01,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
8398_02,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
8401_01,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
8403_01,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
8404_01,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
8404_02,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
8405_01,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
8406_01,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
8407_01,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8409_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8410_01,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8411_01,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8414_01,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8416_01,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
8418_01,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
8418_02,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
8419_01,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8419_02,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
8420_01,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
8421_01,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8423_01,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8427_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8429_01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
8430_01,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8431_01,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
8432_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8433_01,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8437_01,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8438_01,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
8441_01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
8442_01,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
8444_01,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8447_01,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8448_01,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
8449_01,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8449_02,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
8451_01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
8451_02,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
8452_01,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8452_02,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
8452_03,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
8452_04,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
8454_01,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8456_01,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
8457_01,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8458_01,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8458_02,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
8458_03,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
8458_04,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
8458_05,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
8458_06,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
8459_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
8460_01,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8462_01,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8463_01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8465_01,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
8465_02,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
8466_01,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8467_01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
8468_01,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
8469_01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
8471_01,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8472_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8475_01,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8475_02,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8476_01,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
8477_01,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8480_01,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8480_02,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8481_01,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
8482_01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8483_01,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
8486_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
8489_01,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
8491_01,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
8492_01,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8493_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8494_01,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
8495_01,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
8500_01,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
8502_01,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
8503_01,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
8503_02,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
8503_03,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
8504_01,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8504_02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
8506_01,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8508_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
8508_02,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
8508_03,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
8509_01,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8511_01,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
8512_01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
8516_01,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8521_01,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
8522_01,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8523_01,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8524_01,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
8528_01,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8535_01,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8536_01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8537_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
8537_02,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
8539_01,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8540_01,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8541_01,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
8541_02,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
8542_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
8544_01,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8545_01,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8548_01,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8549_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
8551_01,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
8552_01,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
8552_02,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
8554_01,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
8556_01,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
8556_02,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
8557_01,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
8557_02,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
8559_01,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
8559_02,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
8559_03,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
8560_01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
8561_01,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
8566_01,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8569_01,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
8570_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
8571_01,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
8572_01,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
8573_02,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
8574_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
8574_03,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
8574_04,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
8577_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
8580_01,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
8581_01,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
8581_02,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
8584_01,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8585_01,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
8586_01,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
8587_01,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8588_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
8589_01,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8592_01,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8594_01,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8595_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
8596_01,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
8596_02,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
8597_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
8598_02,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
8598_03,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8599_01,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8602_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8603_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8604_01,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
8604_02,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
8605_01,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8605_02,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8605_04,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
